,date,country,Continent,gdppc,inflation,poverty,mortality,giniindex,unemployment,netMig,refugee,life_exp,electAccess,totalpop,urbanpop,surface,CO2,precipitation,densitypop,migrationtclass
2221,1970,Honduras,Central America,4553.366234796969,2.88088642660976,49.85,146.1,53.906666666666666,5.403750002384187,-8746.0,28776.533333333333,54.44,74.2769478297526,2782753.0,804271.0,112490.0,6677.333372751873,1976.0,24.73778113610099,Emigration
2222,1969,Honduras,Central America,4553.366234796969,1.25821445737096,49.85,151.8,53.906666666666666,5.403750002384187,-8545.0,28776.533333333333,53.896,74.2769478297526,2701381.0,762978.0,112490.0,6677.333372751873,1976.0,24.01441016979287,Emigration
2223,1968,Honduras,Central America,4553.366234796969,1.86122448972088,49.85,157.7,53.906666666666666,5.403750002384187,-8331.0,28776.533333333333,53.355,74.2769478297526,2622982.0,723838.0,112490.0,6677.333372751873,1976.0,23.31746821939728,Emigration
2224,1967,Honduras,Central America,4553.366234796969,2.09184098667309,49.85,163.7,53.906666666666666,5.403750002384187,-8052.0,28776.533333333333,52.632,74.2769478297526,2547497.0,686678.0,112490.0,6677.333372751873,1976.0,22.646430793848342,Emigration
2225,1966,Honduras,Central America,4553.366234796969,1.78423465718736,49.85,169.7,53.906666666666666,5.403750002384187,-7649.0,28776.533333333333,52.091,74.2769478297526,2474523.0,651418.0,112490.0,6677.333372751873,1976.0,21.997715352475776,Emigration
2226,1965,Honduras,Central America,4553.366234796969,3.18627450998764,49.85,175.8,53.906666666666666,5.403750002384187,-7160.0,28776.533333333333,51.465,74.2769478297526,2403465.0,617787.0,112490.0,6677.333372751873,1976.0,21.366032536225443,Emigration
2227,1964,Honduras,Central America,4553.366234796969,4.47210147080723,49.85,182.0,53.906666666666666,5.403750002384187,-6618.0,28776.533333333333,50.812,74.2769478297526,2334492.0,585817.0,112490.0,6677.333372751873,1976.0,20.7528847008623,Emigration
2228,1963,Honduras,Central America,4553.366234796969,3.08145601867277,49.85,188.5,53.906666666666666,5.403750002384187,-6063.0,28776.533333333333,50.25,74.2769478297526,2267708.0,555384.0,112490.0,6677.333372751873,1976.0,20.159196373010936,Emigration
2229,1962,Honduras,Central America,4553.366234796969,1.09215017084014,49.85,194.9,53.906666666666666,5.403750002384187,-5519.0,28776.533333333333,49.668,74.2769478297526,2202854.0,526482.0,112490.0,6677.333372751873,1976.0,19.58266512578896,Emigration
2230,1961,Honduras,Central America,4553.366234796969,1.56299237392685,49.85,201.6,53.906666666666666,5.403750002384187,-4842.0,28776.533333333333,48.73,74.2769478297526,2139928.0,498988.0,112490.0,6677.333372751873,1976.0,19.023273179838206,Emigration
2231,1960,Honduras,Central America,4553.366234796969,-1.74623815710753,49.85,208.4,53.906666666666666,5.403750002384187,-4090.0,28776.533333333333,48.317,74.2769478297526,2078617.0,472823.0,112490.0,6677.333372751873,1976.0,18.478238065605833,Emigration
2232,2021,Haiti,Central America,2870.1450365554,16.8415240198785,60.775,73.77613843351548,41.1,12.309999847412088,-32977.0,5.0,53.756672131147546,36.49711853907658,11447569.0,6635469.0,27750.0,1913.9999958674114,1440.0,412.525009009009,Emigration
2233,2020,Haiti,Central America,2959.08944447288,22.7963113642528,60.775,60.5,41.1,12.309999847412088,-33872.0,5.0,64.052,46.9255332946777,11306801.0,6454827.0,27750.0,1913.9999958674114,1440.0,407.4522882882883,Emigration
2234,2019,Haiti,Central America,3101.5941218094,18.7037825672506,60.775,62.2,41.1,12.309999847412088,-34635.0,5.0,64.255,45.990234375,11160438.0,6271273.0,27750.0,3319.9999332428,1440.0,402.17794594594596,Emigration
2235,2018,Haiti,Central America,3197.14126514751,12.4814111170435,60.775,64.1,41.1,12.309999847412088,-35007.0,5.0,64.019,44.962345123291,11012421.0,6087446.0,27750.0,3289.99996185303,1440.0,396.844,Emigration
2236,2017,Haiti,Central America,3187.78976136778,10.6800887242583,60.775,66.0,41.1,12.309999847412088,-34766.0,5.0,63.854,43.7492713928223,10863543.0,5903901.0,27750.0,3329.99992370605,1440.0,391.47902702702703,Emigration
2237,2016,Haiti,Central America,3153.17630884247,11.5029073942667,60.775,67.9,41.1,12.309999847412088,-33902.0,5.0,63.392,40.4000015258789,10713849.0,5720767.0,27750.0,3359.99989509583,1440.0,386.0846486486486,Emigration
2238,2015,Haiti,Central America,3141.04680607943,6.73184069659,60.775,69.9,41.1,12.309999847412088,-32698.0,5.0,63.237,40.8362846374512,10563757.0,5538261.0,27750.0,3279.99997138977,1440.0,380.67592792792794,Emigration
2239,2014,Haiti,Central America,3106.98495517343,3.43816659958603,60.775,71.9,41.1,12.309999847412088,-31416.0,5.0,62.987,39.496410369873,10412740.0,5356730.0,27750.0,3019.99998092651,1440.0,375.23387387387385,Emigration
2240,2013,Haiti,Central America,3099.47732200378,4.76502404779137,60.775,73.7,41.1,12.309999847412088,-30347.0,5.0,62.605,38.6978759765625,10261206.0,5177805.0,27750.0,2650.00009536743,1440.0,369.77318918918917,Emigration
2241,2012,Haiti,Central America,3015.8586575098,5.01804155429241,58.5,75.6,41.1,14.1000003814697,-29679.0,5.0,62.291,37.9000015258789,10108539.0,5001402.0,27750.0,2420.00007629395,1440.0,364.2716756756757,Emigration
2242,2011,Haiti,Central America,3047.27457223833,6.33279483849046,60.775,77.4,41.1,12.309999847412088,-29049.0,5.0,61.623,37.5843849182129,9954312.0,4827045.0,27750.0,2700.00004768372,1440.0,358.71394594594597,Emigration
2243,2010,Haiti,Central America,2932.27914885562,4.82734190074673,60.775,203.6,41.1,12.309999847412088,-28437.0,5.0,46.019,37.0556221008301,9842880.0,4676254.0,27750.0,2460.00003814697,1440.0,354.6983783783784,Emigration
2244,2009,Haiti,Central America,3143.7734329996,0.393886040173338,60.775,81.2,41.1,12.309999847412088,-27949.0,5.0,61.741,36.5422210693359,9730638.0,4527471.0,27750.0,1990.00000953674,1440.0,350.6536216216216,Emigration
2245,2008,Haiti,Central America,3017.07473117556,15.2817744823772,60.775,83.2,41.1,12.309999847412088,-27644.0,5.0,61.332,36.0414657592773,9575247.0,4361621.0,27750.0,2029.99997138977,1440.0,345.05394594594594,Emigration
2246,2007,Haiti,Central America,2987.13007872748,6.55722772638073,60.775,85.2,41.1,16.7999992370605,-27017.0,5.0,61.103,35.550651550293,9420826.0,4199239.0,27750.0,2049.99995231628,1440.0,339.4892252252252,Emigration
2247,2006,Haiti,Central America,2900.43780013471,11.3452152244299,60.775,87.2,41.1,12.309999847412088,-26641.0,5.0,60.763,33.9000015258789,9266288.0,4040472.0,27750.0,1720.00002861023,1440.0,333.9202882882883,Emigration
2248,2005,Haiti,Central America,2898.31752556531,13.973008326384,60.775,89.4,41.1,12.309999847412088,-26304.0,5.0,60.415,34.588005065918,9111900.0,3885132.0,27750.0,1700.00004768372,1440.0,328.35675675675674,Emigration
2249,2004,Haiti,Central America,2859.12602112778,21.0318339277221,60.775,91.8,41.1,12.309999847412088,-26422.0,5.0,58.475,34.1108131408691,8961489.0,3735059.0,27750.0,1669.99995708466,1440.0,322.93654054054053,Emigration
2250,2003,Haiti,Central America,2946.37715104224,28.6995777887374,60.775,94.4,41.1,12.309999847412088,-26534.0,5.0,59.507,31.6000003814697,8812245.0,3581737.0,27750.0,1809.99994277954,1440.0,317.5583783783784,Emigration
2251,2002,Haiti,Central America,2896.80854078112,7.03287406224597,60.775,97.3,41.1,12.309999847412088,-26642.0,5.0,58.855,33.152473449707,8661546.0,3372373.0,27750.0,1830.00004291534,1440.0,312.1277837837838,Emigration
2252,2001,Haiti,Central America,2917.11352716224,13.31672224251,77.0,100.5,41.1,12.309999847412088,-26837.0,5.0,58.489,31.5423812866211,8511728.0,3170704.0,27750.0,1600.0,1440.0,306.7289369369369,Emigration
2253,2000,Haiti,Central America,2980.19165427549,9.33322197565604,48.0,103.9,41.1,12.309999847412088,-27098.0,5.0,58.365,33.7000007629395,8360225.0,2976240.0,27750.0,1470.0,1440.0,301.2693693693694,Emigration
2254,1999,Haiti,Central America,3008.93460989969,3.00439421550734,60.775,107.6,41.1,7.19999980926514,-27334.0,5.0,57.961,31.6320724487305,8208941.0,2872473.0,27750.0,1380.0,1440.0,295.8176936936937,Emigration
2255,1998,Haiti,Central America,2983.34025451691,5.269035470422,60.775,111.5,41.1,12.309999847412088,-27495.0,5.0,57.135,31.0969753265381,8060896.0,2772062.0,27750.0,1310.0,1440.0,290.48273873873876,Emigration
2256,1997,Haiti,Central America,2973.39104579357,20.5590073395833,60.775,115.6,41.1,12.309999847412088,-27515.0,5.0,56.516,30.5570373535156,7915172.0,2674695.0,27750.0,1270.0,1440.0,285.23142342342345,Emigration
2257,1996,Haiti,Central America,2948.95296785278,20.5835962145112,60.775,119.9,41.1,12.309999847412088,-27373.0,5.0,56.154,30.0130176544189,7770593.0,2579837.0,27750.0,1060.0,1440.0,280.0213693693694,Emigration
2258,1995,Haiti,Central America,2884.8914113037,27.6081851727601,60.775,124.1,41.1,12.309999847412088,-27130.0,5.0,55.547,31.3,7627316.0,2485742.0,27750.0,900.0,1440.0,274.85823423423426,Emigration
2259,1994,Haiti,Central America,2674.59159416066,39.3316195372752,60.775,128.4,41.1,12.309999847412088,-26862.0,5.0,54.653,36.49711853907658,7486091.0,2394576.0,27750.0,190.0,1440.0,269.76904504504506,Emigration
2260,1993,Haiti,Central America,3095.55799006796,29.7059715065173,60.775,132.6,41.1,12.309999847412088,-26640.0,5.0,54.35,36.49711853907658,7345940.0,2305891.0,27750.0,690.0,1440.0,264.7185585585586,Emigration
2261,1992,Haiti,Central America,3336.83647264565,19.358494654122,60.775,136.9,41.1,12.309999847412088,-26514.0,5.0,53.842,36.49711853907658,7205780.0,2219380.0,27750.0,900.0,1440.0,259.66774774774774,Emigration
2262,1991,Haiti,Central America,3593.63930483279,15.4199073669492,60.775,141.0,41.1,12.309999847412088,-26326.0,5.0,53.391,36.49711853907658,7066055.0,2094449.0,27750.0,1000.0,1440.0,254.6326126126126,Emigration
2263,1990,Haiti,Central America,3598.9822459011,21.2760320067832,60.775,145.2,41.1,11.25,-26101.0,5.0,52.975,36.49711853907658,6925331.0,1974412.0,27750.0,1020.0,1440.0,249.56147747747747,Emigration
2264,1989,Haiti,Central America,3045.541430000693,6.92390503711237,60.775,149.3,41.1,12.309999847412088,-25881.0,5.0,52.755,36.49711853907658,6784161.0,1859199.0,27750.0,1913.9999958674114,1440.0,244.47427027027027,Emigration
2265,1988,Haiti,Central America,3045.541430000693,4.10546805875063,60.775,153.5,41.1,12.309999847412088,-25687.0,5.0,52.632,36.49711853907658,6644959.0,1749551.0,27750.0,1913.9999958674114,1440.0,239.457981981982,Emigration
2266,1987,Haiti,Central America,3045.541430000693,-11.4494646121705,59.6,157.8,41.1,12.309999847412088,-25548.0,5.0,52.239,36.49711853907658,6508349.0,1645115.0,27750.0,1913.9999958674114,1440.0,234.53509909909909,Emigration
2267,1986,Haiti,Central America,3045.541430000693,3.27992663366621,60.775,162.1,41.1,12.309999847412088,-25286.0,5.0,51.875,36.49711853907658,6375097.0,1546280.0,27750.0,1913.9999958674114,1440.0,229.73322522522523,Emigration
2268,1985,Haiti,Central America,3045.541430000693,10.6488390138928,60.775,166.7,41.1,12.309999847412088,-24908.0,5.0,51.523,36.49711853907658,6245539.0,1452775.0,27750.0,1913.9999958674114,1440.0,225.06446846846848,Emigration
2269,1984,Haiti,Central America,3045.541430000693,6.40203239106073,60.775,171.2,41.1,12.309999847412088,-24456.0,5.0,51.123,36.49711853907658,6119932.0,1364561.0,27750.0,1913.9999958674114,1440.0,220.5380900900901,Emigration
2270,1983,Haiti,Central America,3045.541430000693,10.2436633526545,60.775,176.0,41.1,12.1999998092651,-23969.0,5.0,50.871,36.49711853907658,5997739.0,1281117.0,27750.0,1913.9999958674114,1440.0,216.13473873873875,Emigration
2271,1982,Haiti,Central America,3045.541430000693,7.35924227605049,60.775,180.8,41.1,12.309999847412088,-23399.0,5.0,50.551,36.49711853907658,5877684.0,1210509.0,27750.0,1913.9999958674114,1440.0,211.80843243243243,Emigration
2272,1981,Haiti,Central America,3045.541430000693,10.8583333329997,60.775,185.7,41.1,12.309999847412088,-22337.0,5.0,50.268,36.49711853907658,5760197.0,1184757.0,27750.0,1913.9999958674114,1440.0,207.57466666666667,Emigration
2273,1980,Haiti,Central America,3045.541430000693,17.7783052456577,60.775,190.7,41.1,12.309999847412088,-22125.0,5.0,49.902,36.49711853907658,5646676.0,1159884.0,27750.0,1913.9999958674114,1440.0,203.48381981981981,Emigration
2274,1979,Haiti,Central America,3045.541430000693,13.0939242998194,60.775,195.8,41.1,12.309999847412088,-20795.0,5.0,49.675,36.49711853907658,5536423.0,1135686.0,27750.0,1913.9999958674114,1440.0,199.51073873873875,Emigration
2275,1978,Haiti,Central America,3045.541430000693,-2.67359498369295,60.775,200.9,41.1,12.309999847412088,-19829.0,5.0,49.428,36.49711853907658,5428667.0,1112117.0,27750.0,1913.9999958674114,1440.0,195.62763963963965,Emigration
2276,1977,Haiti,Central America,3045.541430000693,6.49190058113335,60.775,206.1,41.1,12.309999847412088,-19430.0,5.0,49.209,36.49711853907658,5323827.0,1089202.0,27750.0,1913.9999958674114,1440.0,191.84962162162162,Emigration
2277,1976,Haiti,Central America,3045.541430000693,7.03815227823618,60.775,211.5,41.1,12.309999847412088,-19087.0,5.0,48.956,36.49711853907658,5222342.0,1066977.0,27750.0,1913.9999958674114,1440.0,188.1925045045045,Emigration
2278,1975,Haiti,Central America,3045.541430000693,16.7735703245817,60.775,216.9,41.1,12.309999847412088,-18691.0,5.0,48.681,36.49711853907658,5124560.0,1045615.0,27750.0,1913.9999958674114,1440.0,184.66882882882882,Emigration
2279,1974,Haiti,Central America,3045.541430000693,14.9506973439721,60.775,222.4,41.1,12.309999847412088,-18810.0,5.0,48.419,36.49711853907658,5030652.0,1025096.0,27750.0,1913.9999958674114,1440.0,181.28475675675676,Emigration
2280,1973,Haiti,Central America,3045.541430000693,22.7389194789195,60.775,227.9,41.1,12.309999847412088,-18699.0,5.0,48.208,36.49711853907658,4940710.0,1005434.0,27750.0,1913.9999958674114,1440.0,178.0436036036036,Emigration
2281,1972,Haiti,Central America,3045.541430000693,3.18969396917933,60.775,233.3,41.1,12.309999847412088,-18636.0,5.0,47.945,36.49711853907658,4853117.0,986299.0,27750.0,1913.9999958674114,1440.0,174.8870990990991,Emigration
2282,1971,Haiti,Central America,3045.541430000693,9.57958328225631,60.775,238.4,41.1,12.309999847412088,-18526.0,5.0,47.719,36.49711853907658,4766423.0,963866.0,27750.0,1913.9999958674114,1440.0,171.762990990991,Emigration
2283,1970,Haiti,Central America,3045.541430000693,1.36849340736669,60.775,243.6,41.1,12.309999847412088,-18441.0,5.0,47.337,36.49711853907658,4680812.0,925022.0,27750.0,1913.9999958674114,1440.0,168.6779099099099,Emigration
2284,1969,Haiti,Central America,3045.541430000693,1.41318124201974,60.775,248.6,41.1,12.309999847412088,-18356.0,5.0,46.915,36.49711853907658,4596642.0,887612.0,27750.0,1913.9999958674114,1440.0,165.64475675675675,Emigration
2285,1968,Haiti,Central America,3045.541430000693,1.31621187827357,60.775,253.5,41.1,12.309999847412088,-18102.0,5.0,46.512,36.49711853907658,4514006.0,851612.0,27750.0,1913.9999958674114,1440.0,162.66688288288287,Emigration
2286,1967,Haiti,Central America,3045.541430000693,-2.93531098100655,60.775,258.3,41.1,12.309999847412088,-17841.0,5.0,46.125,36.49711853907658,4432716.0,816905.0,27750.0,1913.9999958674114,1440.0,159.7375135135135,Emigration
2287,1966,Haiti,Central America,3045.541430000693,8.30183585332305,60.775,263.1,41.1,12.309999847412088,-17708.0,5.0,45.594,36.49711853907658,4352949.0,783574.0,27750.0,1913.9999958674114,1440.0,156.86302702702702,Emigration
2288,1965,Haiti,Central America,3045.541430000693,2.26394257289727,60.775,267.8,41.1,12.309999847412088,-17423.0,5.0,45.351,36.49711853907658,4274348.0,751430.0,27750.0,1913.9999958674114,1440.0,154.03055855855857,Emigration
2289,1964,Haiti,Central America,3045.541430000693,9.16214587129444,60.775,272.1,41.1,12.309999847412088,-17193.0,5.0,44.968,36.49711853907658,4196349.0,720429.0,27750.0,1913.9999958674114,1440.0,151.21978378378378,Emigration
2290,1963,Haiti,Central America,3045.541430000693,4.30682175435956,60.775,276.5,41.1,12.309999847412088,-16861.0,5.0,42.769,36.49711853907658,4122260.0,690973.0,27750.0,1913.9999958674114,1440.0,148.5499099099099,Emigration
2291,1962,Haiti,Central America,3045.541430000693,-0.554904259869536,60.775,280.9,41.1,12.309999847412088,-16264.0,5.0,44.291,36.49711853907658,4049504.0,662701.0,27750.0,1913.9999958674114,1440.0,145.92807207207207,Emigration
2292,1961,Haiti,Central America,3045.541430000693,3.77970638342674,60.775,285.3,41.1,12.309999847412088,-15162.0,5.0,43.914,36.49711853907658,3974934.0,634996.0,27750.0,1913.9999958674114,1440.0,143.24086486486488,Emigration
2293,1960,Haiti,Central America,3045.541430000693,-5.0300415959369,60.775,289.9,41.1,12.309999847412088,-13788.0,5.0,43.499,36.49711853907658,3901139.0,608305.0,27750.0,1913.9999958674114,1440.0,140.58158558558557,Emigration
2294,2021,Hungary,Europe,33593.1519691848,5.11096534382858,13.0,14.629343065693432,29.875,4.05000019073486,19870.0,5676.0,71.04524990003999,100.0,9709891.0,7014911.0,93030.0,52928.33308919271,589.0,104.37376115231646,Immigration
2295,2020,Hungary,Europe,31231.5959420002,3.3267438576673,12.7,4.0,29.875,4.25,9042.0,5838.0,75.6170731707317,100.0,9750149.0,7014452.0,93030.0,52928.33308919271,589.0,104.80650327851231,Immigration
2296,2019,Hungary,Europe,32649.141606821,3.3385863538201,12.3,4.1,30.0,3.42000007629395,33559.0,5750.0,76.3195121951219,100.0,9771141.0,7000436.0,93030.0,46380.0010681152,589.0,105.03215091905837,Immigration
2297,2018,Hungary,Europe,31122.5027861567,2.85024792594642,12.3,4.2,29.6,3.71000003814697,31976.0,6019.0,76.0658536585366,100.0,9775564.0,6974963.0,93030.0,46400.0015258789,589.0,105.07969472213264,Immigration
2298,2017,Hungary,Europe,29501.1204204706,2.34824281150159,12.8,4.4,30.6,4.15999984741211,18044.0,5671.0,75.8170731707317,100.0,9787966.0,6955524.0,93030.0,46439.998626709,589.0,105.21300655702461,Immigration
2299,2016,Hungary,Europe,28217.3540374351,0.394769306686402,13.4,4.7,30.3,5.1100001335144,-982.0,4736.0,76.0634146341464,100.0,9814023.0,6946267.0,93030.0,44250.0,589.0,105.49309900032247,Emigration
2300,2015,Hungary,Europe,27528.3058524247,-0.0616446800641176,14.5,5.1,30.4,6.80999994277954,14166.0,4383.0,75.5682926829269,100.0,9843028.0,6939335.0,93030.0,43380.0010681152,589.0,105.8048801461894,Immigration
2301,2014,Hungary,Europe,26481.1657207028,-0.227566270988384,13.0,5.4,30.9,7.73000001907349,11571.0,2854.0,75.7634146341463,100.0,9866468.0,6928924.0,93030.0,40630.0010681152,589.0,106.05684187896378,Immigration
2302,2013,Hungary,Europe,25337.5872257154,1.73319984983107,13.0,5.6,31.5,10.1800003051758,5296.0,2422.0,75.5658536585366,100.0,9893082.0,6920508.0,93030.0,40759.9983215332,589.0,106.34292163818124,Immigration
2303,2012,Hungary,Europe,24820.5161149403,5.65214517088651,13.0,5.7,30.8,11.0,16048.0,4034.0,75.0634146341463,100.0,9920362.0,6912310.0,93030.0,43430.0003051758,589.0,106.63616037837257,Immigration
2304,2011,Hungary,Europe,25005.286658847,3.92992098935075,13.0,5.9,29.2,11.0299997329712,889.0,5085.0,74.8585365853659,100.0,9971727.0,6916190.0,93030.0,46909.9998474121,589.0,107.18829409867784,Immigration
2305,2010,Hungary,Europe,24477.5753134225,4.85555795691951,13.0,6.0,29.4,11.1700000762939,11394.0,5400.0,74.2073170731707,100.0,10000023.0,6891116.0,93030.0,47880.0010681152,589.0,107.49245404708158,Immigration
2306,2009,Hungary,Europe,24162.2676854252,4.21171171171172,13.0,6.2,27.0,10.0299997329712,19182.0,6041.0,73.9048780487805,100.0,10022650.0,6861506.0,93030.0,47840.0001525879,589.0,107.73567666344191,Immigration
2307,2008,Hungary,Europe,25829.0324433882,6.0425125388106,13.0,6.5,27.5,7.82000017166138,16664.0,7740.0,73.7024390243903,100.0,10038188.0,6820246.0,93030.0,53009.9983215332,589.0,107.90269805439105,Immigration
2308,2007,Hungary,Europe,25527.5638613037,7.95874516544909,13.0,6.8,27.9,7.40999984741211,14398.0,8124.0,73.1512195121951,100.0,10055780.0,6779707.0,93030.0,53849.9984741211,589.0,108.09179834462002,Immigration
2309,2006,Hungary,Europe,25417.5470560859,3.93032603841,13.0,7.2,28.3,7.48999977111816,20926.0,8068.0,73.0975609756098,100.0,10071370.0,6737243.0,93030.0,55459.9990844727,589.0,108.2593786950446,Immigration
2310,2005,Hungary,Europe,24414.5827800472,3.56151711378355,13.0,7.5,34.7,7.19000005722046,16615.0,8040.0,72.6487804878049,100.0,10087065.0,6694281.0,93030.0,55919.9981689453,589.0,108.42808771364076,Immigration
2311,2004,Hungary,Europe,23362.8116037033,6.74434679569463,13.0,7.9,29.9,5.82999992370605,16803.0,7702.0,72.6487804878049,100.0,10107146.0,6660205.0,93030.0,56349.9984741211,589.0,108.64394281414597,Immigration
2312,2003,Hungary,Europe,22200.1034081041,4.66101694915256,13.0,8.4,29.875,5.86999988555908,14182.0,7013.0,72.3,100.0,10129552.0,6633742.0,93030.0,58189.998626709,589.0,108.88478985273568,Immigration
2313,2002,Hungary,Europe,21270.0124793944,5.26544821583986,13.0,9.0,29.875,5.6100001335144,2412.0,6075.0,72.3487804878049,100.0,10158608.0,6611324.0,93030.0,55599.9984741211,589.0,109.19711920885736,Immigration
2314,2001,Hungary,Europe,20249.4476396525,9.11680911680913,13.0,9.6,29.875,5.71000003814697,9927.0,4700.0,72.2487804878049,100.0,10187576.0,6588305.0,93030.0,56280.0,589.0,109.50850263355906,Immigration
2315,2000,Hungary,Europe,19412.1834111207,9.80361016908127,13.0,10.1,29.875,6.55999994277954,15478.0,5053.0,71.2463414634146,100.0,10210971.0,6593735.0,93030.0,54630.0,589.0,109.75998065140277,Immigration
2316,1999,Hungary,Europe,18531.7496543312,9.99774409303364,13.0,10.7,29.875,6.96999979019165,14610.0,4980.0,70.6770731707317,100.0,10237530.0,6623887.0,93030.0,57910.0,589.0,110.04546920348275,Immigration
2317,1998,Hungary,Europe,17928.7345289766,14.1537896545341,13.0,11.1,29.875,8.93000030517578,15643.0,3504.0,70.5578048780488,100.0,10266570.0,6655715.0,93030.0,57350.0,589.0,110.35762657207353,Immigration
2318,1997,Hungary,Europe,17215.6552344826,18.3050744143798,13.0,11.5,29.875,8.98999977111816,16324.0,5890.0,70.7024390243902,100.0,10290486.0,6684288.0,93030.0,56990.0,589.0,110.6147049338923,Immigration
2319,1996,Hungary,Europe,16657.4438558668,23.4690301919185,13.0,11.9,29.875,10.0200004577637,16527.0,7537.0,70.3287804878049,100.0,10311238.0,6710863.0,93030.0,58450.0,589.0,110.8377727614748,Immigration
2320,1995,Hungary,Europe,16615.1625534699,28.3054683706654,13.0,12.5,29.875,10.1700000762939,16934.0,11394.0,69.7917073170732,100.0,10328965.0,6735415.0,93030.0,57430.0,589.0,111.02832419649576,Immigration
2321,1994,Hungary,Europe,16348.5314766891,18.8680749869282,13.0,13.3,29.875,10.8500003814697,17065.0,2904.0,69.469756097561,100.0,10343355.0,6757831.0,93030.0,57780.0,589.0,111.18300548210254,Immigration
2322,1993,Hungary,Europe,15858.7854892973,22.4642346133809,13.0,14.5,29.875,12.1000003814697,17225.0,3019.0,69.1012195121951,100.0,10357523.0,6780138.0,93030.0,58380.0,589.0,111.33530044071804,Immigration
2323,1992,Hungary,Europe,15932.4996239844,23.6557207806553,13.0,15.8,29.875,9.9399995803833,17604.0,32412.0,69.1170731707317,100.0,10369341.0,6800940.0,93030.0,58000.0,589.0,111.46233473073202,Immigration
2324,1991,Hungary,Europe,16429.7010794849,34.8175429072704,13.0,16.8,29.875,8.5,19281.0,73838.0,69.3770731707317,100.0,10373400.0,6816672.0,93030.0,64550.0,589.0,111.50596581747823,Immigration
2325,1990,Hungary,Europe,23333.197403642876,28.3695996532776,13.0,17.2,29.875,1.70000004768372,17545.0,45123.0,69.3156097560976,100.0,10373988.0,6830026.0,93030.0,67420.0,589.0,111.51228635923896,Immigration
2326,1989,Hungary,Europe,23333.197403642876,17.149151997396,13.0,17.6,29.875,7.5096875205636,-17359.0,27000.0,69.4617073170732,100.0,10481719.0,6898019.0,93030.0,52928.33308919271,589.0,112.6703106524777,Emigration
2327,1988,Hungary,Europe,23333.197403642876,15.7235490703556,13.0,18.5,29.875,7.5096875205636,-16466.0,10425.0,70.0234146341463,100.0,10596487.0,6954686.0,93030.0,52928.33308919271,589.0,113.90397721165216,Emigration
2328,1987,Hungary,Europe,23333.197403642876,8.67431417733246,13.0,19.7,29.875,7.5096875205636,-16603.0,10425.0,69.6512195121951,100.0,10612741.0,6946357.0,93030.0,52928.33308919271,589.0,114.07869504460926,Emigration
2329,1986,Hungary,Europe,23333.197403642876,5.29166170071089,13.0,20.9,29.875,7.5096875205636,-16940.0,10425.0,69.1734146341463,100.0,10630564.0,6938994.0,93030.0,52928.33308919271,589.0,114.27027840481566,Emigration
2330,1985,Hungary,Europe,23333.197403642876,6.94234501879142,13.0,21.6,29.875,7.5096875205636,-16765.0,10425.0,68.9721951219512,100.0,10648713.0,6931780.0,93030.0,52928.33308919271,589.0,114.4653660109642,Emigration
2331,1984,Hungary,Europe,23333.197403642876,8.46785487646024,13.0,21.9,29.875,7.5096875205636,-17752.0,10425.0,69.0258536585366,100.0,10668095.0,6925194.0,93030.0,52928.33308919271,589.0,114.67370740621305,Emigration
2332,1983,Hungary,Europe,23333.197403642876,7.27989573279489,13.0,21.9,29.875,7.5096875205636,-17700.0,10425.0,68.9736585365854,100.0,10689463.0,6919717.0,93030.0,52928.33308919271,589.0,114.90339675373535,Emigration
2333,1982,Hungary,Europe,23333.197403642876,6.83580508259544,13.0,22.1,29.875,7.5096875205636,-17999.0,10425.0,69.3578048780488,100.0,10705535.0,6910744.0,93030.0,52928.33308919271,589.0,115.07615822852843,Emigration
2334,1981,Hungary,Europe,23333.197403642876,4.66141394394749,13.0,22.5,29.875,7.5096875205636,-18148.0,10425.0,69.1392682926829,100.0,10711848.0,6895431.0,93030.0,52928.33308919271,589.0,115.14401805869075,Emigration
2335,1980,Hungary,Europe,23333.197403642876,9.28585743921339,13.0,23.6,29.875,7.5096875205636,-18988.0,10425.0,69.0617073170732,100.0,10711122.0,6875576.0,93030.0,52928.33308919271,589.0,115.13621412447597,Emigration
2336,1979,Hungary,Europe,23333.197403642876,8.976412347003,13.0,25.1,29.875,7.5096875205636,4787.0,10425.0,69.6153658536585,100.0,10704152.0,6839204.0,93030.0,52928.33308919271,589.0,115.06129205632591,Immigration
2337,1978,Hungary,Europe,23333.197403642876,4.68714274853112,13.0,27.0,29.875,7.5096875205636,1338.0,10425.0,69.3939024390244,100.0,10684822.0,6782725.0,93030.0,52928.33308919271,589.0,114.85350962055252,Immigration
2338,1977,Hungary,Europe,23333.197403642876,3.90889569564824,13.0,29.4,29.875,7.5096875205636,384.0,10425.0,69.8480487804878,100.0,10648031.0,6715287.0,93030.0,52928.33308919271,589.0,114.45803504245943,Immigration
2339,1976,Hungary,Europe,23333.197403642876,5.22839833308662,13.0,32.2,29.875,7.5096875205636,1225.0,10425.0,69.5731707317073,100.0,10598677.0,6640071.0,93030.0,52928.33308919271,589.0,113.92751800494464,Immigration
2340,1975,Hungary,Europe,23333.197403642876,3.84215991793813,13.0,35.4,29.875,7.5096875205636,1861.0,10425.0,69.29,100.0,10540525.0,6559474.0,93030.0,52928.33308919271,589.0,113.30242932387402,Immigration
